"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000180730",3151.0221739831,3.01320430456964,0.112629629283235,26.7532115993403,1.13298524881333e-157,1.16216938608449e-154
"ENSG00000229544",2309.83363886813,-3.18853900428288,0.121878148038465,-26.1616955590478,7.25469123103904e-151,7.19351000165728e-148
"ENSG00000182095",5082.69104354392,-2.42823181425861,0.0928530351630348,-26.1513456183207,9.5139706006752e-151,9.12942204704146e-148
"ENSG00000169715",665.164645238965,-6.17937467285238,0.236998080963934,-26.0735219784027,7.28132253694805e-150,6.76867192208106e-147
"ENSG00000260364",5823.16875270299,-6.4191516640886,0.247304324105783,-25.9564877698735,1.53614089926249e-148,1.38471464637458e-145
"ENSG00000018625",5218.78955524078,2.16608225882798,0.0839490286488841,25.8023504701596,8.34456470035503e-147,7.30075782769003e-144
"ENSG00000176014",13654.8308058586,-2.11606267297906,0.0822748820394299,-25.719425182098,7.08842913671039e-146,6.02455718656354e-143
"ENSG00000196092",837.673514109773,-7.37605301909633,0.286895441432232,-25.7098996842676,9.05917481046758e-146,7.4856464746383e-143
"ENSG00000254377",1094.34998035563,-3.51220969292337,0.138221472484646,-25.4100150272492,1.95457697949761e-142,1.57142706511123e-139
"ENSG00000104332",48392.3283091833,2.03867500926763,0.0803225336978756,25.3811093277495,4.07709610552695e-142,3.19161520660816e-139
"ENSG00000099284",3689.94432555895,-2.0454887793289,0.0808907639496561,-25.2870498367644,4.43448648553925e-141,3.38237614064964e-138
"ENSG00000156049",1736.63665824434,-2.86452200312643,0.113347197271609,-25.2721026375473,6.47442709392612e-141,4.8148695690755e-138
"ENSG00000256463",4784.75332181589,-2.20158186679565,0.0875632588027426,-25.1427584685404,1.69594358587433e-139,1.23046911826838e-136
"ENSG00000300391",610.679972663969,-5.05803053554825,0.201408149511249,-25.1133360185395,3.55635167344586e-139,2.51882841023795e-136
"ENSG00000167178",603.910926813209,-4.46625958089083,0.178265484194476,-25.0539783462424,1.57998688288894e-138,1.09302022803017e-135
"ENSG00000085276",571.786524967289,-6.01231548272009,0.240454487546164,-25.0039645509457,5.53561298509395e-138,3.74245180608158e-135
"ENSG00000119042",1073.13355084189,-2.85145534190118,0.115133007902438,-24.7666190074479,2.05313363463144e-135,1.35721258287514e-132
"ENSG00000171551",3795.1150365119,-2.5735096758581,0.104090323913772,-24.723812733929,5.93188467980853e-135,3.83599507761444e-132
"ENSG00000036054",5257.23041692812,-2.06371011087905,0.083609693928328,-24.6826655369424,1.64195266549059e-134,1.03921629660316e-131
"ENSG00000184058",1025.38682391627,-8.23385458724272,0.337932123146504,-24.3654095697588,3.98055875111982e-131,2.46686835769919e-128
"ENSG00000154556",2186.91884836051,-2.41616162070353,0.0992673441412024,-24.3399442344974,7.40839245670678e-131,4.49749898795217e-128
"ENSG00000299647",545.559785204988,-4.4375971407565,0.186409995096194,-23.8055751166484,2.92403726052376e-125,1.739626727776e-122
"ENSG00000152977",4954.06853521527,-8.27610146587203,0.347792913262426,-23.7960612487447,3.66856821806966e-125,2.13978232907683e-122
"ENSG00000169184",1870.92312365367,-2.30023722542385,0.097025695491397,-23.7075056640826,3.01706562213504e-124,1.72593559733944e-121
"ENSG00000101144",4021.89913339225,-2.25691422970683,0.0955154582501121,-23.6287850265764,1.95069429329459e-123,1.09485477627612e-120
"ENSG00000156574",1680.61945381733,-2.68700253042626,0.114097856523673,-23.5499825526413,1.25587276203651e-122,6.91823093561112e-120
"ENSG00000137801",6225.03972663754,2.53684593536688,0.108900553280827,23.2950692989135,4.97396299507548e-120,2.69019049480928e-117
"ENSG00000171208",3513.04289123503,-2.34762057834633,0.100814658141986,-23.2865004118743,6.07486383484466e-120,3.22694597312721e-117
"ENSG00000198113",1731.76742159503,2.59263897555569,0.111558012300116,23.2402758179387,1.78406574476439e-119,9.31063222973795e-117
"ENSG00000305946",6799.06286495594,-4.94487521590534,0.213361598480164,-23.1760319154389,7.94573445458687e-119,4.07520280725165e-116
"ENSG00000183486",1013.7809327236,2.67042227560558,0.11569918349183,23.080735706265,7.22973587198606e-118,3.64513479633846e-115
"ENSG00000128610",978.76602160288,-3.57350971987895,0.154847031706038,-23.0776765980436,7.75964315311187e-118,3.84710174792698e-115
"ENSG00000104435",772.405794667289,-3.30542698539637,0.144028830949457,-22.9497591808985,1.48165401996062e-116,7.22537084127355e-114
"ENSG00000171246",2333.60375821192,2.76487074108599,0.120665915448382,22.9134360835205,3.41331413688607e-116,1.63767509080564e-113
"ENSG00000223784",1449.53639191435,-2.74316670236378,0.120067541710276,-22.8468632178966,1.57018644480543e-115,7.41402161486143e-113
"ENSG00000184344",1536.12734199708,-2.67794696557647,0.118576122320919,-22.5842008758624,6.19695399879118e-113,2.88032485315689e-110
"ENSG00000307964",916.914524635453,-3.1781555627574,0.141214782892354,-22.5058276312336,3.63955515091995e-112,1.66562841652948e-109
"ENSG00000100604",2059.04848147565,3.07056217512322,0.136444588128197,22.5040964778924,3.78443887234996e-112,1.70569247175446e-109
"ENSG00000152779",1397.44207776088,-2.9308240392831,0.130311639192478,-22.4908846012911,5.09732889497639e-112,2.26313794983377e-109
"ENSG00000295525",567.493879643864,-4.6671572823391,0.207663600990144,-22.4746044086975,7.35559574432434e-112,3.21774862656494e-109
"ENSG00000107821",447.340802502103,-5.76478493906048,0.257737887495752,-22.3668510480652,8.27775720722391e-111,3.56867309627956e-108
"ENSG00000106366",606.60687900346,4.26568128073097,0.190984918173191,22.3351734866452,1.68274130451091e-110,7.1509293693266e-108
"ENSG00000173404",477.041448206257,-4.31547350121608,0.193440415078831,-22.3090583188494,3.01782166760017e-110,1.26438226966341e-107
"ENSG00000277586",2740.90243383475,-2.12958081578723,0.0961472319580925,-22.1491640728195,1.06272490605314e-108,4.39067746949484e-106
"ENSG00000130787",3908.49969365009,-1.71194546916538,0.0777628445262486,-22.0149543087704,2.07079429689299e-107,8.4383449246131e-105
"ENSG00000183421",1387.38790400516,-2.58511081287937,0.118055714147228,-21.8973798223393,2.75155226620761e-106,1.10608682787673e-103
"ENSG00000260362",566.581808236322,-4.12347834632914,0.189260604876405,-21.7873040669079,3.06151860874828e-105,1.2142799207258e-102
"ENSG00000147596",5328.99179855754,-1.82555758733109,0.0845377849307162,-21.5945755951288,2.01990495474498e-103,7.90606745905249e-101
"ENSG00000226673",752.979384029167,-3.74230706249175,0.173605608185109,-21.5563719491219,4.6139087911194e-103,1.78246681570687e-100
"ENSG00000155760",31106.4891357336,1.65400706817695,0.0770622271360951,21.4632658521004,3.4332097751488e-102,1.30366166389282e-99
"ENSG00000087510",1979.60362487129,-2.26618395210561,0.105586223754125,-21.4628752836431,3.46217337706433e-102,1.30366166389282e-99
"ENSG00000306915",15469.8372343522,-1.37612725856318,0.0643017040240005,-21.4011009420457,1.30490250159547e-101,4.85211683937004e-99
"ENSG00000295484",802.112606871616,-4.15466971635727,0.194276871741338,-21.3853027337646,1.83095531603421e-101,6.72412688716909e-99
"ENSG00000197461",7123.30626306316,-2.31912679858342,0.108488977695156,-21.3766121485628,2.20572355577243e-101,8.00166568458079e-99
"ENSG00000180011",1776.73659545517,-1.98995206085701,0.0933546752668752,-21.3160407357028,8.05955213660236e-101,2.88852406515073e-98
"ENSG00000154760",1900.12562228193,2.21896124732138,0.104118807434925,21.3118196605186,8.82000883050908e-101,3.12343812715659e-98
"ENSG00000165379",855.829667622637,-3.05780896924804,0.145203837471601,-21.0587338633256,1.90190124913938e-98,6.65598311272344e-96
"ENSG00000176171",4842.42224070374,-1.93280219079498,0.0932334341039895,-20.7307840730096,1.82787689008032e-95,6.32254114525804e-93
"ENSG00000113721",1358.89519441954,2.41500058415114,0.117148715773678,20.6148276419584,2.02040505428438e-94,6.90815967239051e-92
"ENSG00000275023",2636.5207554507,-1.92475647431502,0.0938639479862576,-20.505812035488,1.91054034948836e-93,6.45827770184433e-91
"ENSG00000273604",1152.99375499085,-2.45897260280586,0.119944871454352,-20.5008565434303,2.11537218997624e-93,7.07033444215993e-91
"ENSG00000145681",985.61080318123,-2.67311731777568,0.131369389056545,-20.3480988757975,4.82632352773224e-92,1.59520717754945e-89
"ENSG00000237742",719.335390893574,-2.85864605385345,0.140634197259891,-20.3268202866099,7.44750239830394e-92,2.43451487738843e-89
"ENSG00000170561",5037.23796225429,-2.0355746846739,0.100437570917047,-20.2670640686353,2.51203231988313e-91,8.12232884995254e-89
"ENSG00000101335",4393.58826823364,1.54704735909549,0.0766714490723568,20.1776199330145,1.53984012012664e-90,4.92533591972121e-88
"ENSG00000179046",3065.93341401711,-1.59731677025827,0.0792604016556843,-20.1527715844437,2.54460812109749e-90,8.05260189130714e-88
"ENSG00000164093",850.296769003624,-8.77380693986994,0.439531842867816,-19.9617094466318,1.18585597742495e-88,3.71322713267999e-86
"ENSG00000253304",1515.70294276869,-2.33950608218286,0.117303990523423,-19.9439598921037,1.69131096373732e-88,5.24077367065564e-86
"ENSG00000255666",2007.63938719942,2.47693657234834,0.124658637553042,19.8697548839679,7.43650883105076e-88,2.28055492986873e-85
"ENSG00000092051",3937.09897192647,1.62317825943042,0.0818379980341456,19.8340416239554,1.51373843494292e-87,4.59481400247417e-85
"ENSG00000108557",1318.70863268004,-2.09075976008401,0.105419484698518,-19.8327639910519,1.5526859134474e-87,4.66542907750704e-85
"ENSG00000095587",915.710998218139,-2.76482526426516,0.139569470388296,-19.809670815352,2.45685076150664e-87,7.30839396025379e-85
"ENSG00000184985",750.064318438622,-2.84307596658211,0.143611872712785,-19.796942361918,3.16320364051861e-87,9.31641769252545e-85
"ENSG00000232301",6170.85067450491,-1.63475198575184,0.0826984945172145,-19.7676148192946,5.65887991314849e-87,1.65034020369047e-84
"ENSG00000185101",1164.96096895504,2.29872041304711,0.116512744227164,19.729347448596,1.20718506731327e-86,3.48642079586094e-84
"ENSG00000225953",326.571805733403,-4.57849204245325,0.233681220635698,-19.5928968104415,1.77781223591412e-85,5.08505582516705e-83
"ENSG00000131196",1555.56135418954,-2.19652512275616,0.112268809702528,-19.5648740605352,3.08163912759444e-85,8.73043039319542e-83
"ENSG00000166105",4106.74414254655,-1.52692633679206,0.0781026853067926,-19.5502412086625,4.10575158329318e-85,1.15220558819078e-82
"ENSG00000141526",1112.85336349926,-2.60609008876837,0.133698696326281,-19.492262530432,1.27707811726742e-84,3.55039651909849e-82
"ENSG00000006016",2186.16081203791,-2.5439935023872,0.13068108285002,-19.4671902535953,2.08393147201644e-84,5.73988050908084e-82
"ENSG00000243004",3885.46330556435,-1.98269476595757,0.102094426398642,-19.4202057438068,5.20808737529061e-84,1.42133004727312e-81
"ENSG00000262877",1146.00187813911,-3.12150253540844,0.161603866467634,-19.3157664085569,3.95812800517658e-83,1.07038576154534e-80
"ENSG00000197587",380.14843490674,-4.21502511282527,0.218685506393691,-19.2743688520314,8.81693202709222e-83,2.36285835144065e-80
"ENSG00000143248",1597.33171184156,1.95921721662342,0.10204309832964,19.1998993434554,3.70809879189931e-82,9.84864417523471e-80
"ENSG00000170542",11824.3581726383,-2.00070446043016,0.104799366200192,-19.0908068719455,3.01082926128049e-81,7.92594141905405e-79
"ENSG00000131969",511.624012414287,-3.16398408179603,0.166028545507909,-19.0568680350531,5.76225615415098e-81,1.5035950334871e-78
"ENSG00000078725",1587.12230631931,2.28226827005714,0.119995276270582,19.0196509478488,1.17261556514533e-80,3.03319958403289e-78
"ENSG00000154237",1049.51162289597,-2.41155067699837,0.126945716031983,-18.9967078242389,1.81583281083722e-80,4.65651539861851e-78
"ENSG00000149591",3544.53740153236,1.7321078780376,0.0916438879662062,18.9004189638519,1.13150474104603e-79,2.87682662665779e-77
"ENSG00000075388",663.349747095323,-3.35450376580492,0.177804105906456,-18.8662896658289,2.15938051183892e-79,5.44365187166714e-77
"ENSG00000171451",1949.96626731302,-1.98833287817045,0.105863247810345,-18.7820883951394,1.05834362612622e-78,2.64559225599804e-76
"ENSG00000302784",2889.20217116796,-1.77798841431692,0.0946930041066264,-18.7763439452704,1.1792581075069e-78,2.92328257700064e-76
"ENSG00000110092",12424.0196209779,-1.2806580628995,0.0684733092771644,-18.7030256959787,4.67737424714979e-78,1.14989960107409e-75
"ENSG00000162636",5308.45781624579,-1.60668190145212,0.0862419828686981,-18.6299276525015,1.83772533216517e-77,4.48088651278011e-75
"ENSG00000021826",1145.29895812261,2.22633559288226,0.120365479210692,18.496462669211,2.20478207202996e-76,5.33216685338824e-74
"ENSG00000120833",3740.59615089887,-2.0179275647376,0.109320868672302,-18.4587589656509,4.43413145492244e-76,1.06372668056111e-73
"ENSG00000223486",405.07196587357,-4.45066048754384,0.24140773973792,-18.4362791863078,6.72101669973537e-76,1.59944067013622e-73
"ENSG00000006210",341.291751920486,5.45440909988966,0.296315153518749,18.4074592038862,1.14468289208239e-75,2.70245095164879e-73
"ENSG00000164305",11338.8362994701,-1.37388155277296,0.0746634840724097,-18.40098369158,1.29001547281781e-75,3.02158191101664e-73
"ENSG00000125354",4676.17321460346,-1.54102560798272,0.0839016800264648,-18.3670411307216,2.41208185377439e-75,5.60564053939271e-73
"ENSG00000224506",511.225552003887,-2.92786096858232,0.15994763560404,-18.3051219077125,7.53232115398368e-75,1.73692990207405e-72
"ENSG00000096696",15789.6264612803,-1.36484823555973,0.0747366446388725,-18.2621021074023,1.65783832325855e-74,3.79351666169016e-72
"ENSG00000274588",721.010327642245,2.70734278136753,0.148339598800156,18.2509781829387,2.03237410913885e-74,4.61504065836286e-72
"ENSG00000166426",6007.93418135411,-1.29441004326296,0.0711262470133847,-18.1987676507011,5.27818737022919e-74,1.18947151289551e-71
"ENSG00000266074",2995.78775802138,-5.87684471009441,0.323506512500493,-18.166078527045,9.58057241795973e-74,2.14280667456427e-71
"ENSG00000118507",2476.72113943166,-1.56949516724085,0.0867436887331383,-18.0934796544024,3.58706447421141e-73,7.96301544137066e-71
"ENSG00000142156",28243.6565767399,-1.40397192024253,0.0777113310220379,-18.066502037449,5.85076471640124e-73,1.28920517050954e-70
"ENSG00000121207",7486.53592719406,-1.63908127974523,0.0909200785605958,-18.0277151724284,1.18070798804195e-72,2.58253827355029e-70
"ENSG00000198963",1095.9904519604,-2.10173024156462,0.116760104422193,-18.0004141993995,1.93367450134306e-72,4.19861426214979e-70
"ENSG00000225138",526.589995988671,-3.39042542418087,0.188658902431621,-17.9711923502244,3.27597434513135e-72,7.06162382932046e-70
"ENSG00000124839",1152.03995086417,2.60347999725057,0.144913621858129,17.965736856673,3.61446532534544e-72,7.7352158297159e-70
"ENSG00000257935",464.662991755452,-3.55206297136531,0.198978192291545,-17.8515189552069,2.81280839753621e-71,5.97661510010782e-69
"ENSG00000164056",4334.8208656523,-1.52837021101739,0.0858581355883967,-17.8011111066328,6.92805979757044e-71,1.46162407658389e-68
"ENSG00000179981",516.722199324217,-3.92955689811546,0.221744138197881,-17.7211308946025,2.88062688531565e-70,6.03450760263977e-68
"ENSG00000162344",3405.69940622455,-1.67904970505983,0.095216129760095,-17.6340889856617,1.34852122144388e-69,2.80520704715322e-67
"ENSG00000253507",1892.46450639983,-2.3517566169538,0.13343981738829,-17.6240994853173,1.60910400070219e-69,3.32402893811722e-67
"ENSG00000294598",314.459537416992,-6.6647514071202,0.378349685641652,-17.6153216456816,1.87918001720621e-69,3.85517020495401e-67
"ENSG00000168140",1607.76337459888,2.18891112769052,0.124326407234223,17.6061640996892,2.20918441770712e-69,4.50113759407764e-67
"ENSG00000138829",8757.41838954842,-1.49407987104242,0.0849932694891608,-17.5788021807181,3.5806091187005e-69,7.24574009891047e-67
"ENSG00000296898",274.186882955799,-6.11979758361058,0.349145074404014,-17.5279505061241,8.76730956734426e-69,1.76216998445804e-66
"ENSG00000198948",1834.78725528225,-1.82660015987826,0.10464932880289,-17.4544851913835,3.18233698214019e-68,6.35335424212915e-66
"ENSG00000166501",1466.67398900692,1.81013953714276,0.104326436015182,17.3507272584231,1.94762886934977e-67,3.86240773176983e-65
"ENSG00000255192",4633.2893243749,-1.49639854288861,0.0863527562644429,-17.3289030671598,2.8470702756287e-67,5.60872844298854e-65
"ENSG00000117394",18470.5305556169,1.32850112694587,0.0770538286761634,17.2412085131968,1.30284546559267e-66,2.54972000427534e-64
"ENSG00000119125",390.99759079538,-3.71689800771989,0.21573364766634,-17.2291065762192,1.60612910010672e-66,3.12271387848854e-64
"ENSG00000148926",3536.91906973681,1.55581134668876,0.0907121388355509,17.1510821667345,6.16928329775893e-66,1.19167318349633e-63
"ENSG00000101493",4721.42165225158,-1.50258479913334,0.0876624248923503,-17.1405799118438,7.39098479946246e-66,1.4184491924491e-63
"ENSG00000308727",471.890905296498,-3.77745917347981,0.221380484086526,-17.0631986331884,2.78859046091501e-65,5.31744874620762e-63
"ENSG00000112280",2113.06068818581,1.6567927220056,0.0973255826728013,17.0231985928671,5.52672812278352e-65,1.04715656986268e-62
"ENSG00000174963",276.637728168766,-6.4036654102893,0.376877261002056,-16.9913817386142,9.51217458954226e-65,1.79087757920958e-62
"ENSG00000125144",1438.40500424458,-5.75402524270948,0.338826934992776,-16.9821954763784,1.11245537207119e-64,2.08127106622652e-62
"ENSG00000124313",4203.6311323019,-1.36098792250396,0.0808342831301326,-16.8367661566683,1.3121410563995e-63,2.43951625029474e-61
"ENSG00000106018",555.704827754177,-2.4677233092674,0.147292502028749,-16.7538963306207,5.30360143278361e-63,9.79914483360337e-61
"ENSG00000101665",2560.18224340386,-1.88326203008965,0.112878295672558,-16.6840048289948,1.71337406965626e-62,3.14615669444844e-60
"ENSG00000134780",568.630906694878,2.60632393556368,0.156913670405609,16.6099226971527,5.90692725949997e-62,1.07799610544997e-59
"ENSG00000178538",1437.57332418239,-1.90550452884677,0.11524614516296,-16.5342148854727,2.08071476352444e-61,3.7740867116196e-59
"ENSG00000309094",742.825174642156,-2.32905835946933,0.141031386878879,-16.5144682401058,2.88694309742827e-61,5.20472098904235e-59
"ENSG00000162599",602.525534545936,-2.26694830016574,0.13735861014977,-16.5038674874037,3.44128614829446e-61,6.16674331646477e-59
"ENSG00000198146",10710.8964307081,-1.23767057528456,0.07567695811121,-16.3546554483037,4.02981255563721e-60,7.17813377799641e-58
"ENSG00000019582",2529.96950455486,1.79468760608167,0.110564220151014,16.2320830701866,2.99133274791016e-59,5.29661757452877e-57
"ENSG00000175445",1275.08458123266,1.94325372454853,0.119957634183303,16.1995002467213,5.08385395930342e-59,8.94848542765674e-57
"ENSG00000020181",699.237380547524,-2.40327185309674,0.148492363920551,-16.184481071246,6.48946829201649e-59,1.1355424310742e-56
"ENSG00000171794",6244.83429166585,-4.63624587787579,0.287384057542701,-16.1325785345171,1.50599247555276e-58,2.61981041931391e-56
"ENSG00000257474",437.73177250992,-3.21996322164881,0.200924553368258,-16.0257328816713,8.44888590371861e-58,1.46121516847626e-55
"ENSG00000205358",222.221489317509,-4.50453934456483,0.281174039823425,-16.020466709493,9.19574740668968e-58,1.58119016246704e-55
"ENSG00000151322",246.931560855724,-4.56111055181287,0.285063149526689,-16.0003513585885,1.27056008739223e-57,2.17214660457797e-55
"ENSG00000175161",1293.30669718805,1.93985426688063,0.121242640766222,15.9997691787415,1.28249684346245e-57,2.18002477728442e-55
"ENSG00000169515",2048.79431687511,-1.75495925918633,0.109930591274028,-15.9642483393151,2.26756979811468e-57,3.83257947639303e-55
"ENSG00000286279",2772.18935563608,-1.38552808077905,0.0869087990187195,-15.9423222553175,3.22155949333034e-57,5.41422204791511e-55
"ENSG00000157557",4423.72921671758,-1.28441392455319,0.0806488727446412,-15.9259997175662,4.18274596562343e-57,6.99012046288766e-55
"ENSG00000107831",337.054645105115,-4.20008738803569,0.264004459535386,-15.9091531841064,5.47490055016577e-57,9.0984283053509e-55
"ENSG00000203279",2702.81582450903,-1.48213306691062,0.0931976456171493,-15.9031170486767,6.02888593199926e-57,9.96340387884345e-55
"ENSG00000233611",215.365499501692,-4.48205034696386,0.281861171782737,-15.9016239044755,6.17432730321106e-57,1.0147387529758e-54
"ENSG00000136205",4045.69708555999,-1.3702185641982,0.0863831543368531,-15.8621038409294,1.15943885430944e-56,1.89504547248038e-54
"ENSG00000166448",603.482755483998,2.24460895811198,0.141776269816252,15.8320497571356,1.87027823992346e-56,3.04017304934444e-54
"ENSG00000110841",2295.09832438256,1.55704538633894,0.0983528724392278,15.8312141549403,1.89528367739074e-56,3.06407627996425e-54
"ENSG00000173673",2802.64874596612,-1.86355469094171,0.118114065304352,-15.777584880681,4.43848754483336e-56,7.13684805384638e-54
"ENSG00000111704",11594.2643762578,-1.50466399082197,0.095787616400361,-15.7083352458941,1.32615899611102e-55,2.12092750845776e-53
"ENSG00000176049",2272.50032683465,1.42829068296034,0.0909772864789378,15.6994205723096,1.52629754424906e-55,2.42795577800945e-53
"ENSG00000173320",4248.30180114506,-1.33536614839939,0.0853597774207551,-15.6439741146127,3.65207230948883e-55,5.77862739310448e-53
"ENSG00000262655",1535.94483759007,-2.10527192350242,0.134608919360635,-15.6399140079427,3.89253341681815e-55,6.1265180714333e-53
"ENSG00000171724",2217.57230895315,2.32443811493935,0.148748633080467,15.6266183211373,4.79588794616666e-55,7.50859361761156e-53
"ENSG00000145147",1444.83518939992,1.59974561278662,0.102550580761501,15.5995763349902,7.32787899221016e-55,1.14126919571349e-52
"ENSG00000154229",2436.44666389538,-1.50080865217021,0.096326077416036,-15.5805021073178,9.87758148845549e-55,1.53035633613065e-52
"ENSG00000156966",13325.3422775691,-1.50140735240745,0.0967741634637837,-15.5145474646167,2.76577749086662e-54,4.26287994926474e-52
"ENSG00000015413",348.947971437101,2.90352759298498,0.187575389808026,15.4792566122699,4.78975552037237e-54,7.34437409610912e-52
"ENSG00000120526",10385.3696001702,-1.09418713500588,0.071271700998564,-15.3523364768286,3.41656122245048e-53,5.21192034278125e-51
"ENSG00000251095",2244.43257140264,1.76768142577073,0.115436971413047,15.3129574011932,6.26492699930877e-53,9.50830527798153e-51
"ENSG00000119669",11729.5853240669,-1.08721195988231,0.0710752934834375,-15.2966228712887,8.05281601945834e-53,1.21597521893821e-50
"ENSG00000309512",456.860222576445,-2.39218171279811,0.15662916560526,-15.2729008263182,1.15900462760495e-52,1.74125811400831e-50
"ENSG00000048540",2100.39841037299,-1.35930192766652,0.0894328860970942,-15.1991284972149,3.5835680946179e-52,5.35680402565823e-50
"ENSG00000162433",13842.7130571056,-1.07836927666245,0.0710730487199667,-15.1726891709867,5.36335889338148e-52,7.97719185007094e-50
"ENSG00000305022",1841.38677861881,-2.28300237416688,0.150553409822802,-15.1640695275778,6.11594862178042e-52,9.05129968418418e-50
"ENSG00000135638",219.889863966688,4.27061962133913,0.281889170795872,15.149995330724,7.57719888591103e-52,1.11583631316433e-49
"ENSG00000157399",462.615741122117,-2.52321141468044,0.166751479001134,-15.1315684262284,1.00276670471043e-51,1.4694237027104e-49
"ENSG00000309829",2243.70192572218,-5.57327360467361,0.368698572322839,-15.1160704788234,1.26892109784044e-51,1.85032332830685e-49
"ENSG00000125285",1800.29811222845,-1.99698270281793,0.132249021028339,-15.1001700223551,1.61516389916774e-51,2.34372100041672e-49
"ENSG00000133134",1524.65423775886,1.46649285483626,0.0972231761385086,15.0837785092211,2.07071406217472e-51,2.99017141784036e-49
"ENSG00000148798",2813.37335004281,-1.53245901130842,0.101807752850866,-15.0524785038057,3.32538459475425e-51,4.77875437392051e-49
"ENSG00000053438",3767.03823584417,-1.67250427066978,0.111248045994515,-15.0340103119855,4.39568735703399e-51,6.28646691392741e-49
"ENSG00000050820",7267.86252022012,1.14241760434199,0.0760461485642328,15.0226885373036,5.21489176195071e-51,7.42236293027502e-49
"ENSG00000185664",11033.8808396316,1.13860369624524,0.0758169114711537,15.0178063726382,5.6134857578418e-51,7.95163623040572e-49
"ENSG00000079931",689.272581394367,2.13204497216559,0.142065413737638,15.0074878612115,6.55849658582466e-51,9.24623686912446e-49
"ENSG00000040199",4588.98472313823,-1.48101657351782,0.0988952479951665,-14.9756090766889,1.05992333896217e-50,1.48724243226923e-48
"ENSG00000159251",621.517615803084,2.32649467115206,0.156119799869069,14.9019834326151,3.19939063317899e-50,4.46818183874063e-48
"ENSG00000167601",3129.77868798759,1.24648629510054,0.0837622147200473,14.881248057571,4.36284225301449e-50,6.06455460282346e-48
"ENSG00000008441",280.232170990563,-3.60838145804228,0.24441331904324,-14.763440356554,2.52086526236886e-49,3.48782227719472e-47
"ENSG00000136504",14219.1818185832,-0.947014963401019,0.0643546775650852,-14.7155575823258,5.12222885189492e-49,7.05421026191288e-47
"ENSG00000289533",11123.7837072393,1.41616377865892,0.0963678373307703,14.6953985674506,6.89913522697068e-49,9.45753804593072e-47
"ENSG00000289913",426.855949604127,-3.37988336679465,0.230647128021845,-14.6539148168996,1.27172215985165e-48,1.73531738940859e-46
"ENSG00000065154",8998.54364845623,-1.0329578156635,0.0705509516942186,-14.641302361739,1.53107106530848e-48,2.07966990775029e-46
"ENSG00000130700",176.795027789913,-5.24770163107792,0.358706758739315,-14.6295030780048,1.82112357533691e-48,2.4624074088885e-46
"ENSG00000166863",569.830149835693,2.12981415234316,0.145820849095156,14.6056902394892,2.58352379385703e-48,3.47746978714322e-46
"ENSG00000081377",7251.26823171836,-1.01511877225919,0.0696409530683283,-14.5764629508043,3.96535978206485e-48,5.3134034881569e-46
"ENSG00000263146",2337.75181322352,-1.48346830006679,0.102115449891155,-14.5273638969227,8.12889255044923e-48,1.08435052331037e-45
"ENSG00000204634",4042.52448255014,-1.09463239286526,0.0754317141148062,-14.5115672593526,1.02354922220113e-47,1.35926422825076e-45
"ENSG00000179796",444.539965343123,-2.28363698275774,0.157433699235693,-14.5053885784576,1.12001422467191e-47,1.48075836183624e-45
"ENSG00000185818",4307.67927166199,-1.06394122997348,0.0733838065768368,-14.4983107255342,1.24168195448511e-47,1.63435013717117e-45
"ENSG00000184470",1376.0238834462,1.79739599883645,0.124227734932072,14.468556476694,1.91447951526521e-47,2.5088115480438e-45
"ENSG00000289113",619.791335257595,-3.02814124416065,0.209320953026149,-14.4664984579082,1.97261713979526e-47,2.57365973936358e-45
"ENSG00000172123",768.084179571026,2.00207099151408,0.13845717930461,14.459856842161,2.17249211001648e-47,2.8220577640463e-45
"ENSG00000165349",18955.2156695706,1.18411217704868,0.0824985561984198,14.3531260619972,1.01841219976004e-46,1.31716120462008e-44
"ENSG00000104967",1071.46110954596,1.68685131287557,0.117931218888191,14.3036875967071,2.07515687556422e-46,2.67228102066705e-44
"ENSG00000168447",271.316093223015,-3.68267293884537,0.259257806979218,-14.204675190902,8.56990821904364e-46,1.09883215427539e-43
"ENSG00000121060",4035.99683400171,-1.21417081109275,0.085588243274381,-14.1861868481204,1.11562158261354e-45,1.42430880763969e-43
"ENSG00000064393",4251.864982996,-1.05807545534536,0.0746709808539641,-14.1698346967568,1.40831625757013e-45,1.79030699632217e-43
"ENSG00000161533",2321.5607884744,-1.24197686989487,0.0882026361526915,-14.0809495505874,4.97369706127878e-45,6.2958538928451e-43
"ENSG00000163873",678.476202996384,-2.124793680276,0.151324479030274,-14.0413084115156,8.70897399956186e-45,1.09773665069901e-42
"ENSG00000107798",5970.42218769858,1.09317516641189,0.0779286403202173,14.0278999084279,1.05221540805362e-44,1.3206857275684e-42
"ENSG00000058091",5498.95397002038,-1.28105450398256,0.0915448848170313,-13.9937311248245,1.70240998475194e-44,2.12779789144605e-42
"ENSG00000100504",6357.19431601106,-1.10110504330003,0.0787693943736612,-13.9788435858307,2.09870420106943e-44,2.61214032925575e-42
"ENSG00000198420",3576.47437417434,1.40892550199785,0.100799225304029,13.9775429597626,2.13740532315811e-44,2.64922483949934e-42
"ENSG00000079215",4370.79931692869,-1.12169306886115,0.0802551558829811,-13.9765857597569,2.16634035928217e-44,2.67394716462932e-42
